SAMSUNG s10+ 128 Black SnapDragon,57 300  ₽,Фили,https://www.avito.ru/moskva/telefony/samsung_s10_128_black_snapdragon_1470350892
SAMSUNG Galaxy Note 10 Plus,50 500  ₽,Профсоюзная,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_10_plus_1896394753
"Гидрогелевая защитная пленка Самсунг А50, SAMSUNG",190  ₽,Улица Горчакова,https://www.avito.ru/moskva/telefony/gidrogelevaya_zaschitnaya_plenka_samsung_a50_samsung_1857760083
SAMSUNG S7 б/у в хорошем состоянии,4 500  ₽,Курская,https://www.avito.ru/moskva/telefony/samsung_s7_bu_v_horoshem_sostoyanii_1888129998
SAMSUNG s7 edge,4 800  ₽,Электрозаводская,https://www.avito.ru/moskva/telefony/samsung_s7_edge_1899967533
Телефон SAMSUNG Galaxy S8,8 000  ₽,Люблино,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_s8_1891741623
SAMSUNG Galaxy J3,3 000  ₽,Славянский бульвар,https://www.avito.ru/moskva/telefony/samsung_galaxy_j3_1917706869
SAMSUNG Galaxy J6 Plus Gold,3 999  ₽,ВДНХ,https://www.avito.ru/moskva/telefony/samsung_galaxy_j6_plus_gold_1914910120
SAMSUNG galaxy s8 plus 64 gb серый,14 949  ₽,Коньково,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_plus_64_gb_seryy_1897891008
SAMSUNG Galaxy S10 red,4 500  ₽,Киевская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s10_red_1917618172
SAMSUNG s4 mini I9192,2 300  ₽,Коломенская,https://www.avito.ru/moskva/telefony/samsung_s4_mini_i9192_1899925713
"Телефон SAMSUNG s6, 64",5 000  ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/telefon_samsung_s6_64_1901329638
SAMSUNG Galaxy S9 Plus Красный,6 990  ₽,Менделеевская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s9_plus_krasnyy_1893086127
SAMSUNG Galaxy S8,6 000  ₽,Профсоюзная,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_1878368267
SAMSUNG Galaxy A40 рст черный новый,10 500  ₽,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/samsung_galaxy_a40_rst_chernyy_novyy_1906286145
SAMSUNG galaxy j7 (2017),5 000  ₽,Цветной бульвар,https://www.avito.ru/moskva/telefony/samsung_galaxy_j7_2017_1887386661
SAMSUNG s10,30 000  ₽,Марьино,https://www.avito.ru/moskva/telefony/samsung_s10_1870757512
SAMSUNG S10 Plus красный,33 000  ₽,Академическая,https://www.avito.ru/moskva/telefony/samsung_s10_plus_krasnyy_1889856759
SAMSUNG galaxy note 8 sm-n950 LDU 69гб блуе,9 999  ₽,Щелковская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_8_sm-n950_ldu_69gb_blue_1576864558
SAMSUNG Galaxy S10+ 64gb Black,4 999  ₽,Калужская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s10_64gb_black_1914346342
SAMSUNG galaxy note 9 128gb,30 000  ₽,Кантемировская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_9_128gb_1911908898
SAMSUNG A5 2017,6 490  ₽,Щелковская,https://www.avito.ru/moskva/telefony/samsung_a5_2017_1901987006
SAMSUNG Galaxy s6 и SAMSUNG galaxy s3,3 000  ₽,Академическая,https://www.avito.ru/moskva/telefony/samsung_galaxy_s6_i_samsung_galaxy_s3_1914409596
SAMSUNG Galaxy S3/S4/S5/S7/S7 edge/S8/S8+/S9/Note,3 190  ₽,Савеловская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s3s4s5s7s7_edges8s8s9note_1136322679
SAMSUNG galaxy s8+ Gold 128gb duos,11 000  ₽,Курская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_gold_128gb_duos_1902129276
SAMSUNG galaxy s20 ultra новый не понравился,67 990  ₽,Калужская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s20_ultra_novyy_ne_ponravilsya_1903241656
SAMSUNG Galaxy note 8 / SAMSUNG Galaxy S8 plus,9 990  ₽,Октябрьская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_8_samsung_galaxy_s8_plus_1898826849
SAMSUNG s10,30 000  ₽,Семеновская,https://www.avito.ru/moskva/telefony/samsung_s10_1916357680
SAMSUNG Galaxy S8 plus duos. Обмен,16 000  ₽,Селигерская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_plus_duos._obmen_1887364937
SAMSUNG Galaxy S20+ 8/128,60 000  ₽,Театральная,https://www.avito.ru/moskva/telefony/samsung_galaxy_s20_8128_1905447579
SAMSUNG Galaxy Note 8 Самсунг Гэлакси Нот 8,19 500  ₽,Крылатское,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_8_samsung_gelaksi_not_8_1906273166
"SAMSUNG galaxy S8, 64 GB",14 000  ₽,Беляево,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_64_gb_1874098211
Телефон SAMSUNG Galaxy s9+,5 300  ₽,Ясенево,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_s9_1892709669
SAMSUNG Galaxy Grand Prime,2 700  ₽,Кузьминки,https://www.avito.ru/moskva/telefony/samsung_galaxy_grand_prime_1916889330
SAMSUNG Galaxy S9,18 500  ₽,Щелковская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s9_1906529452
Телефон SAMSUNG Galaxy (s8) (s7 edge) (note 4),5 000  ₽,Перово,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_s8_s7_edge_note_4_1891939834
Новые SAMSUNG galaxy S10e 128gb Demo unit,13 999  ₽,Щелковская,https://www.avito.ru/moskva/telefony/novye_samsung_galaxy_s10e_128gb_demo_unit_1894647296
SAMSUNG Galaxy s9 дисплей,3 500  ₽,Раменки,https://www.avito.ru/moskva/telefony/samsung_galaxy_s9_displey_1834116264
SAMSUNG Galaxy M 30S). 64 GB,4 999  ₽,Лубянка,https://www.avito.ru/moskva/telefony/samsung_galaxy_m_30s._64_gb_1912090014
"SAMSUNG Galaxy S9 64Gb (гарантия, чек)",18 990  ₽,Петровский парк,https://www.avito.ru/moskva/telefony/samsung_galaxy_s9_64gb_garantiya_chek_1870970521
SAMSUNG Galaxy S7 edge G935F/FD Дисплей / Экран,7 500  ₽,Цветной бульвар,https://www.avito.ru/moskva/telefony/samsung_galaxy_s7_edge_g935ffd_displey_ekran_933375685
Телефон SAMSUNG s10+,38 000  ₽,Киевская,https://www.avito.ru/moskva/telefony/telefon_samsung_s10_1913218431
Мощный новый с чеком самсунг A70,15 900  ₽,Лермонтовский проспект,https://www.avito.ru/moskva/telefony/moschnyy_novyy_s_chekom_samsung_a70_1890271813
Телефон,30 000  ₽,Кантемировская,https://www.avito.ru/moskva/telefony/telefon_1914778312
Защитные стёкла для телефона,35  ₽,Савеловская,https://www.avito.ru/moskva/telefony/zaschitnye_stekla_dlya_telefona_1815885610
iPhone XS 64Gb Space Gray,40 000  ₽,Кожуховская,https://www.avito.ru/moskva/telefony/iphone_xs_64gb_space_gray_1897895213
SAMSUNG Galaxy S9+,14 000  ₽,Курская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s9_1899753557
Телефон SAMSUNG S10 +,33 000  ₽,Люблино,https://www.avito.ru/moskva/telefony/telefon_samsung_s10_1891113918
SAMSUNG Galaxy S7 Gold Оригинал,6 000  ₽,Медведково,https://www.avito.ru/moskva/telefony/samsung_galaxy_s7_gold_original_1910577341
SAMSUNG Galaxy S9 Plus Черный,6 990  ₽,Улица Горчакова,https://www.avito.ru/moskva/telefony/samsung_galaxy_s9_plus_chernyy_1916745160
"SAMSUNG Galaxy S9+ plus 64 Гб Ростест, цвет Титан",20 000  ₽,,https://www.avito.ru/moskva/telefony/samsung_galaxy_s9_plus_64_gb_rostest_tsvet_titan_1894720384
SAMSUNG Note8 64gb,20 000  ₽,Печатники,https://www.avito.ru/moskva/telefony/samsung_note8_64gb_1888663892
Телефон Самсунг дуос,1 500  ₽,Ховрино,https://www.avito.ru/moskva/telefony/telefon_samsung_duos_1899480801
SAMSUNG Galaxy Note 10,40 000  ₽,Семеновская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_10_1894541330
SAMSUNG Galaxy Note 9,28 500  ₽,Кутузовская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_9_1901668943
SAMSUNG galaxy A50 64/4,9 500  ₽,Перово,https://www.avito.ru/moskva/telefony/samsung_galaxy_a50_644_1911876657
SAMSUNG s10+ на снапдрагоне,36 000  ₽,Румянцево,https://www.avito.ru/moskva/telefony/samsung_s10_na_snapdragone_1910845980
Продам SAMSUNG Galaxy S10е 128Gb (G970fd) RU,10 500  ₽,Шелепиха,https://www.avito.ru/moskva/telefony/prodam_samsung_galaxy_s10e_128gb_g970fd_ru_1917340364
SAMSUNG xcover 3,3 500  ₽,Строгино,https://www.avito.ru/moskva/telefony/samsung_xcover_3_1836145842
SAMSUNG Galaxy Note 10+ Plus 128gb White,7 999  ₽,Бабушкинская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_10_plus_128gb_white_1914668730
SAMSUNG A50,7 500  ₽,Маяковская,https://www.avito.ru/moskva/telefony/samsung_a50_1897397467
SAMSUNG s10e 128gb,25 000  ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/samsung_s10e_128gb_1907007834
SAMSUNG Galaxy a5 2016 16 гб Black,4 220  ₽,Коньково,https://www.avito.ru/moskva/telefony/samsung_galaxy_a5_2016_16_gb_black_1897738596
Телефон SAMSUNG s 7 edge,8 000  ₽,Новогиреево,https://www.avito.ru/moskva/telefony/telefon_samsung_s_7_edge_1862582270
SAMSUNG Galaxy S9 Arctic blue,11 000  ₽,,https://www.avito.ru/moskva_zelenograd/telefony/samsung_galaxy_s9_arctic_blue_1904634408?slocation=637640
"SAMSUNG S20, SAMSUNG S10 Plus, S10, S9 Plus, S9",29 299  ₽,Савеловская,https://www.avito.ru/moskva/telefony/samsung_s20_samsung_s10_plus_s10_s9_plus_s9_937883034
SAMSUNG galaxy a3 2015 16 gb золотой,2 969  ₽,Окружная,https://www.avito.ru/moskva/telefony/samsung_galaxy_a3_2015_16_gb_zolotoy_1897932530
SAMSUNG Note 8 64Гб,16 000  ₽,Дубровка,https://www.avito.ru/moskva/telefony/samsung_note_8_64gb_1915296613
SAMSUNG Galaxy S8 Plus Black Brilliant,5 690  ₽,Щукинская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_plus_black_brilliant_1901513406
Дисплей SAMSUNG Galaxy J5 Prime 2017 SM-G570F в сб,1 096  ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_samsung_galaxy_j5_prime_2017_sm-g570f_v_sb_1910033918
SAMSUNG GT-S5610,2 000  ₽,Беляево,https://www.avito.ru/moskva/telefony/samsung_gt-s5610_1916138530
Телефон SAMSUNG Galaxy Core 2 Duos SM-G355H,1 000  ₽,Щелковская,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_core_2_duos_sm-g355h_1902495869
SAMSUNG Galaxy A3 2017 16 GB черный,4 190  ₽,Орехово,https://www.avito.ru/moskva/telefony/samsung_galaxy_a3_2017_16_gb_chernyy_1897256904
SAMSUNG,5 000  ₽,Кузьминки,https://www.avito.ru/moskva/telefony/samsung_945329549
SAMSUNG galaxy ace 2,1 000  ₽,Пражская,https://www.avito.ru/moskva/telefony/samsung_galaxy_ace_2_1912743058
SAMSUNG Galaxy Note 9,28 500  ₽,Кутузовская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_9_1901668943
SAMSUNG A8 live demo unit новый,5 000  ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/samsung_a8_live_demo_unit_novyy_1853680317
SAMSUNG s9 plus 129gb,25 000  ₽,Алма-Атинская,https://www.avito.ru/moskva/telefony/samsung_s9_plus_129gb_1865227251
SAMSUNG Note 4,10 500  ₽,Новокосино,https://www.avito.ru/moskva/telefony/samsung_note_4_1340584969
"SAMSUNG galaxy S8, 64 GB",14 000  ₽,Беляево,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_64_gb_1874098211
Продам SAMSUNG Galaxy Note9,26 000  ₽,Баррикадная,https://www.avito.ru/moskva/telefony/prodam_samsung_galaxy_note9_1779028355
SAMSUNG SGH-F300 SAMSUNG SGH-J150,2 800  ₽,Первомайская,https://www.avito.ru/moskva/telefony/samsung_sgh-f300_samsung_sgh-j150_670482824
Продам SAMSUNG Galaxy S8+,10 000  ₽,Павелецкая,https://www.avito.ru/moskva/telefony/prodam_samsung_galaxy_s8_1908762374
Телефон SAMSUNG galaxy s8 plus,7 500  ₽,Ленинский проспект,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_s8_plus_1905531785
SAMSUNG galaxy S8 Ростест,14 000  ₽,Цветной бульвар,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_rostest_1914274897
SAMSUNG galaxy s10 plus ideal,36 000  ₽,Нахимовский проспект,https://www.avito.ru/moskva/telefony/samsung_galaxy_s10_plus_ideal_1912939728
SAMSUNG Galaxy A5 2016 Gold 16 gb,5 000  ₽,Арбатская,https://www.avito.ru/moskva/telefony/samsung_galaxy_a5_2016_gold_16_gb_1893126753
SAMSUNG galaxy s3,2 000  ₽,Смоленская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s3_1204870817
SAMSUNG Galaxy S6 64GB оригинал,5 341  ₽,Домодедовская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s6_64gb_original_1913333271
SAMSUNG Galaxy S9 Arctic blue,11 000  ₽,,https://www.avito.ru/moskva_zelenograd/telefony/samsung_galaxy_s9_arctic_blue_1904634408?slocation=637640
SAMSUNG Galaxy S20+ 8/128,60 000  ₽,Театральная,https://www.avito.ru/moskva/telefony/samsung_galaxy_s20_8128_1905447579
SAMSUNG,600  ₽,Пражская,https://www.avito.ru/moskva/telefony/samsung_1859701282
SAMSUNG flip Z 12gb/256gb фиолет рст,114 777  ₽,Багратионовская,https://www.avito.ru/moskva/telefony/samsung_flip_z_12gb256gb_fiolet_rst_1873681325
SAMSUNG,650  ₽,Лихоборы,https://www.avito.ru/moskva/telefony/samsung_1628863987
Телефон SAMSUNG SM-A520F,5 850  ₽,Ломоносовский проспект,https://www.avito.ru/moskva/telefony/telefon_samsung_sm-a520f_1911970605
SAMSUNG Galaxy A7 64Gb blue (SM-A750FN),9 300  ₽,Беломорская,https://www.avito.ru/moskva/telefony/samsung_galaxy_a7_64gb_blue_sm-a750fn_1844436910
SAMSUNG,8 000  ₽,Печатники,https://www.avito.ru/moskva/telefony/samsung_1298125135
SAMSUNG GT-E2121B GT-E1080,1 000  ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/samsung_gt-e2121b_gt-e1080_1843695025
SAMSUNG S7 edge,8 000  ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/samsung_s7_edge_1494250718
Телефон SAMSUNG Galaxy S9,16 000  ₽,Печатники,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_s9_1896368695
Смартфон SAMSUNG Galaxy A30s 32Gb black SM-A307FN,9 000  ₽,Домодедовская,https://www.avito.ru/moskva/telefony/smartfon_samsung_galaxy_a30s_32gb_black_sm-a307fn_1894025140
Телефон SAMSUNG Galaxy a3 2016,2 500  ₽,Кожуховская,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_a3_2016_1913770628
SAMSUNG Galaxy A50 64GB,7 000  ₽,Цветной бульвар,https://www.avito.ru/moskva/telefony/samsung_galaxy_a50_64gb_1917008079
Телефон SAMSUNG A3,3 500  ₽,Солнцево,https://www.avito.ru/moskva/telefony/telefon_samsung_a3_1917269365
SAMSUNG Galaxy S7 Edge Новые,11 000  ₽,Савеловская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s7_edge_novye_1763145823
SAMSUNG Galaxy S4 i9500,3 000  ₽,Планерная,https://www.avito.ru/moskva/telefony/samsung_galaxy_s4_i9500_1698049731
SAMSUNG Galaxy A20s Красный,4 990  ₽,Текстильщики,https://www.avito.ru/moskva/telefony/samsung_galaxy_a20s_krasnyy_1893164743
Телефон SAMSUNG j 5 2017,6 000  ₽,Красносельская,https://www.avito.ru/moskva/telefony/telefon_samsung_j_5_2017_1908464667
Sumsung,1 100  ₽,Комсомольская,https://www.avito.ru/moskva/telefony/sumsung_1830396484
SAMSUNG Galaxy S8 Plus 64Gb черный,15 000  ₽,Октябрьская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_plus_64gb_chernyy_1890579021
Телефон SAMSUNG galaxy s8 plus 64gb,11 000  ₽,Белорусская,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_s8_plus_64gb_1898965300
Телефон Самсунг SAMSUNG j4,4 500  ₽,Славянский бульвар,https://www.avito.ru/moskva/telefony/telefon_samsung_samsung_j4_1831953397
Телефон Sаmsung galаxy а5 2015,3 000  ₽,Киевская,https://www.avito.ru/moskva/telefony/telefon_samsung_galaxy_a5_2015_1890102500
SAMSUNG Duos Gt-2232 две симки,1 500  ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/samsung_duos_gt-2232_dve_simki_1792118167
"SAMSUNG A51, SAMSUNG A71",15 999  ₽,Савеловская,https://www.avito.ru/moskva/telefony/samsung_a51_samsung_a71_1886504867
Телефон SAMSUNG g532f,3 500  ₽,Выхино,https://www.avito.ru/moskva/telefony/telefon_samsung_g532f_1898257965
Телефон SAMSUNG j3,2 500  ₽,Лубянка,https://www.avito.ru/moskva/telefony/telefon_samsung_j3_1877086340
SAMSUNG Note 9 128 gb Live Demo Unit,11 500  ₽,Кузьминки,https://www.avito.ru/moskva/telefony/samsung_note_9_128_gb_live_demo_unit_1916796278
SAMSUNG Galaxy Not 10+Черный,6 890  ₽,Братиславская,https://www.avito.ru/moskva/telefony/samsung_galaxy_not_10chernyy_1901670081
SAMSUNG слайдер sgh-e740,1 500  ₽,Щелковская,https://www.avito.ru/moskva/telefony/samsung_slayder_sgh-e740_1261219239
SAMSUNG Galaxy S8 Новые,13 500  ₽,Савеловская,https://www.avito.ru/moskva/telefony/samsung_galaxy_s8_novye_1763553995
SAMSUNG A9 без экрана,2 000  ₽,Печатники,https://www.avito.ru/moskva/telefony/samsung_a9_bez_ekrana_1251875901
SAMSUNG Galaxy S10E 128GB идеал,23 000  ₽,Новокузнецкая,https://www.avito.ru/moskva/telefony/samsung_galaxy_s10e_128gb_ideal_1909160159
SAMSUNG Galaxy J7 2018 Plus Gold,4 000  ₽,ЗИЛ,https://www.avito.ru/moskva/telefony/samsung_galaxy_j7_2018_plus_gold_1898561315
SAMSUNG Galaxy J7 2018 Plus Gold,4 000  ₽,ЗИЛ,https://www.avito.ru/moskva/telefony/samsung_galaxy_j7_2018_plus_gold_1898561315
Телефон SAMSUNG S10e,24 900  ₽,Отрадное,https://www.avito.ru/moskva/telefony/telefon_samsung_s10e_1879140031
SAMSUNG Galaxy S20 Ultra,79 000  ₽,Аннино,https://www.avito.ru/moskva/telefony/samsung_galaxy_s20_ultra_1908826283
SAMSUNG galaxy note 9 128gb,21 000  ₽,Фрунзенская,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_9_128gb_1848579913
SAMSUNG Galaxy A10 32 Гб чёрный,6 000  ₽,Новогиреево,https://www.avito.ru/moskva/telefony/samsung_galaxy_a10_32_gb_chernyy_1912377855
